Observation id,Observation date,Description,Observation duration,Observation type,Source,Time offset (s),Media duration (s),FPS,Subject,Behavior,Behavioral category,Modifier #1,Behavior type,Time,Media file name,Image index,Image file path,Comment
20220802_ImpossibleTask_Hugo_Camera1,2024-11-11 07:31:25.922,,1134.970,Media file(s),player #1:C:/Users/gogue/Desktop/Dog_Coding/Hugo/20220802_ImpossibleTask_Hugo_Camera1.MOV,0.0,1365.140,29.970,,Start,,T1,POINT,45.540,C:/Users/gogue/Desktop/Dog_Coding/Hugo/20220802_ImpossibleTask_Hugo_Camera1.MOV,1365,NA,
20220802_ImpossibleTask_Hugo_Camera1,2024-11-11 07:31:25.922,,1134.970,Media file(s),player #1:C:/Users/gogue/Desktop/Dog_Coding/Hugo/20220802_ImpossibleTask_Hugo_Camera1.MOV,0.0,1365.140,29.970,,looking at owner,,,POINT,45.573,C:/Users/gogue/Desktop/Dog_Coding/Hugo/20220802_ImpossibleTask_Hugo_Camera1.MOV,1366,NA,
20220802_ImpossibleTask_Hugo_Camera1,2024-11-11 07:31:25.922,,1134.970,Media file(s),player #1:C:/Users/gogue/Desktop/Dog_Coding/Hugo/20220802_ImpossibleTask_Hugo_Camera1.MOV,0.0,1365.140,29.970,,alternating gaze,,,POINT,51.412,C:/Users/gogue/Desktop/Dog_Coding/Hugo/20220802_ImpossibleTask_Hugo_Camera1.MOV,1541,NA,
20220802_ImpossibleTask_Hugo_Camera1,2024-11-11 07:31:25.922,,1134.970,Media file(s),player #1:C:/Users/gogue/Desktop/Dog_Coding/Hugo/20220802_ImpossibleTask_Hugo_Camera1.MOV,0.0,1365.140,29.970,,interacting with tupperware,,,START,53.613,C:/Users/gogue/Desktop/Dog_Coding/Hugo/20220802_ImpossibleTask_Hugo_Camera1.MOV,1607,NA,
20220802_ImpossibleTask_Hugo_Camera1,2024-11-11 07:31:25.922,,1134.970,Media file(s),player #1:C:/Users/gogue/Desktop/Dog_Coding/Hugo/20220802_ImpossibleTask_Hugo_Camera1.MOV,0.0,1365.140,29.970,,interacting with tupperware,,,STOP,58.718,C:/Users/gogue/Desktop/Dog_Coding/Hugo/20220802_ImpossibleTask_Hugo_Camera1.MOV,1760,NA,
20220802_ImpossibleTask_Hugo_Camera1,2024-11-11 07:31:25.922,,1134.970,Media file(s),player #1:C:/Users/gogue/Desktop/Dog_Coding/Hugo/20220802_ImpossibleTask_Hugo_Camera1.MOV,0.0,1365.140,29.970,,interacting with tupperware,,,START,62.988,C:/Users/gogue/Desktop/Dog_Coding/Hugo/20220802_ImpossibleTask_Hugo_Camera1.MOV,1888,NA,
20220802_ImpossibleTask_Hugo_Camera1,2024-11-11 07:31:25.922,,1134.970,Media file(s),player #1:C:/Users/gogue/Desktop/Dog_Coding/Hugo/20220802_ImpossibleTask_Hugo_Camera1.MOV,0.0,1365.140,29.970,,interacting with tupperware,,,STOP,64.190,C:/Users/gogue/Desktop/Dog_Coding/Hugo/20220802_ImpossibleTask_Hugo_Camera1.MOV,1924,NA,
20220802_ImpossibleTask_Hugo_Camera1,2024-11-11 07:31:25.922,,1134.970,Media file(s),player #1:C:/Users/gogue/Desktop/Dog_Coding/Hugo/20220802_ImpossibleTask_Hugo_Camera1.MOV,0.0,1365.140,29.970,,alternating gaze,,,POINT,64.457,C:/Users/gogue/Desktop/Dog_Coding/Hugo/20220802_ImpossibleTask_Hugo_Camera1.MOV,1932,NA,
20220802_ImpossibleTask_Hugo_Camera1,2024-11-11 07:31:25.922,,1134.970,Media file(s),player #1:C:/Users/gogue/Desktop/Dog_Coding/Hugo/20220802_ImpossibleTask_Hugo_Camera1.MOV,0.0,1365.140,29.970,,looking at owner,,,POINT,67.827,C:/Users/gogue/Desktop/Dog_Coding/Hugo/20220802_ImpossibleTask_Hugo_Camera1.MOV,2033,NA,
20220802_ImpossibleTask_Hugo_Camera1,2024-11-11 07:31:25.922,,1134.970,Media file(s),player #1:C:/Users/gogue/Desktop/Dog_Coding/Hugo/20220802_ImpossibleTask_Hugo_Camera1.MOV,0.0,1365.140,29.970,,alternating gaze,,,POINT,68.227,C:/Users/gogue/Desktop/Dog_Coding/Hugo/20220802_ImpossibleTask_Hugo_Camera1.MOV,2045,NA,
20220802_ImpossibleTask_Hugo_Camera1,2024-11-11 07:31:25.922,,1134.970,Media file(s),player #1:C:/Users/gogue/Desktop/Dog_Coding/Hugo/20220802_ImpossibleTask_Hugo_Camera1.MOV,0.0,1365.140,29.970,,interacting with tupperware,,,START,70.763,C:/Users/gogue/Desktop/Dog_Coding/Hugo/20220802_ImpossibleTask_Hugo_Camera1.MOV,2121,NA,
20220802_ImpossibleTask_Hugo_Camera1,2024-11-11 07:31:25.922,,1134.970,Media file(s),player #1:C:/Users/gogue/Desktop/Dog_Coding/Hugo/20220802_ImpossibleTask_Hugo_Camera1.MOV,0.0,1365.140,29.970,,interacting with tupperware,,,STOP,72.832,C:/Users/gogue/Desktop/Dog_Coding/Hugo/20220802_ImpossibleTask_Hugo_Camera1.MOV,2183,NA,
20220802_ImpossibleTask_Hugo_Camera1,2024-11-11 07:31:25.922,,1134.970,Media file(s),player #1:C:/Users/gogue/Desktop/Dog_Coding/Hugo/20220802_ImpossibleTask_Hugo_Camera1.MOV,0.0,1365.140,29.970,,looking at owner,,,POINT,119.538,C:/Users/gogue/Desktop/Dog_Coding/Hugo/20220802_ImpossibleTask_Hugo_Camera1.MOV,3583,NA,
20220802_ImpossibleTask_Hugo_Camera1,2024-11-11 07:31:25.922,,1134.970,Media file(s),player #1:C:/Users/gogue/Desktop/Dog_Coding/Hugo/20220802_ImpossibleTask_Hugo_Camera1.MOV,0.0,1365.140,29.970,,looking at owner,,,POINT,124.410,C:/Users/gogue/Desktop/Dog_Coding/Hugo/20220802_ImpossibleTask_Hugo_Camera1.MOV,3729,NA,
20220802_ImpossibleTask_Hugo_Camera1,2024-11-11 07:31:25.922,,1134.970,Media file(s),player #1:C:/Users/gogue/Desktop/Dog_Coding/Hugo/20220802_ImpossibleTask_Hugo_Camera1.MOV,0.0,1365.140,29.970,,looking at owner,,,POINT,134.285,C:/Users/gogue/Desktop/Dog_Coding/Hugo/20220802_ImpossibleTask_Hugo_Camera1.MOV,4025,NA,
20220802_ImpossibleTask_Hugo_Camera1,2024-11-11 07:31:25.922,,1134.970,Media file(s),player #1:C:/Users/gogue/Desktop/Dog_Coding/Hugo/20220802_ImpossibleTask_Hugo_Camera1.MOV,0.0,1365.140,29.970,,looking at owner,,,POINT,159.073,C:/Users/gogue/Desktop/Dog_Coding/Hugo/20220802_ImpossibleTask_Hugo_Camera1.MOV,4768,NA,
20220802_ImpossibleTask_Hugo_Camera1,2024-11-11 07:31:25.922,,1134.970,Media file(s),player #1:C:/Users/gogue/Desktop/Dog_Coding/Hugo/20220802_ImpossibleTask_Hugo_Camera1.MOV,0.0,1365.140,29.970,,looking at owner,,,POINT,178.792,C:/Users/gogue/Desktop/Dog_Coding/Hugo/20220802_ImpossibleTask_Hugo_Camera1.MOV,5359,NA,
20220802_ImpossibleTask_Hugo_Camera1,2024-11-11 07:31:25.922,,1134.970,Media file(s),player #1:C:/Users/gogue/Desktop/Dog_Coding/Hugo/20220802_ImpossibleTask_Hugo_Camera1.MOV,0.0,1365.140,29.970,,looking at owner,,,POINT,207.817,C:/Users/gogue/Desktop/Dog_Coding/Hugo/20220802_ImpossibleTask_Hugo_Camera1.MOV,6229,NA,
20220802_ImpossibleTask_Hugo_Camera1,2024-11-11 07:31:25.922,,1134.970,Media file(s),player #1:C:/Users/gogue/Desktop/Dog_Coding/Hugo/20220802_ImpossibleTask_Hugo_Camera1.MOV,0.0,1365.140,29.970,,End,,T1,POINT,225.567,C:/Users/gogue/Desktop/Dog_Coding/Hugo/20220802_ImpossibleTask_Hugo_Camera1.MOV,6761,NA,
20220802_ImpossibleTask_Hugo_Camera1,2024-11-11 07:31:25.922,,1134.970,Media file(s),player #1:C:/Users/gogue/Desktop/Dog_Coding/Hugo/20220802_ImpossibleTask_Hugo_Camera1.MOV,0.0,1365.140,29.970,,Start,,T2,POINT,272.073,C:/Users/gogue/Desktop/Dog_Coding/Hugo/20220802_ImpossibleTask_Hugo_Camera1.MOV,8155,NA,
