Observation id,Observation date,Description,Observation duration,Observation type,Source,Time offset (s),Media duration (s),FPS,Subject,Behavior,Behavioral category,Modifier #1,Behavior type,Time,Media file name,Image index,Image file path,Comment
20220623_ImpossibleTask_Remi_Camera1,2024-11-12 18:12:07.059,,1134.303,Media file(s),player #1:C:/Users/gogue/Desktop/Dog_Coding/Remi/20220623_ImpossibleTask_Remi_Camera1.MOV,0.0,1183.430,29.970,,Start,,T1,POINT,32.785,C:/Users/gogue/Desktop/Dog_Coding/Remi/20220623_ImpossibleTask_Remi_Camera1.MOV,983,NA,
20220623_ImpossibleTask_Remi_Camera1,2024-11-12 18:12:07.059,,1134.303,Media file(s),player #1:C:/Users/gogue/Desktop/Dog_Coding/Remi/20220623_ImpossibleTask_Remi_Camera1.MOV,0.0,1183.430,29.970,,looking at owner,,,POINT,32.785,C:/Users/gogue/Desktop/Dog_Coding/Remi/20220623_ImpossibleTask_Remi_Camera1.MOV,983,NA,
20220623_ImpossibleTask_Remi_Camera1,2024-11-12 18:12:07.059,,1134.303,Media file(s),player #1:C:/Users/gogue/Desktop/Dog_Coding/Remi/20220623_ImpossibleTask_Remi_Camera1.MOV,0.0,1183.430,29.970,,alternating gaze,,,POINT,33.385,C:/Users/gogue/Desktop/Dog_Coding/Remi/20220623_ImpossibleTask_Remi_Camera1.MOV,1001,NA,
20220623_ImpossibleTask_Remi_Camera1,2024-11-12 18:12:07.059,,1134.303,Media file(s),player #1:C:/Users/gogue/Desktop/Dog_Coding/Remi/20220623_ImpossibleTask_Remi_Camera1.MOV,0.0,1183.430,29.970,,interacting with tupperware,,,START,35.618,C:/Users/gogue/Desktop/Dog_Coding/Remi/20220623_ImpossibleTask_Remi_Camera1.MOV,1068,NA,
20220623_ImpossibleTask_Remi_Camera1,2024-11-12 18:12:07.059,,1134.303,Media file(s),player #1:C:/Users/gogue/Desktop/Dog_Coding/Remi/20220623_ImpossibleTask_Remi_Camera1.MOV,0.0,1183.430,29.970,,interacting with tupperware,,,STOP,40.255,C:/Users/gogue/Desktop/Dog_Coding/Remi/20220623_ImpossibleTask_Remi_Camera1.MOV,1207,NA,
20220623_ImpossibleTask_Remi_Camera1,2024-11-12 18:12:07.059,,1134.303,Media file(s),player #1:C:/Users/gogue/Desktop/Dog_Coding/Remi/20220623_ImpossibleTask_Remi_Camera1.MOV,0.0,1183.430,29.970,,interacting with tupperware,,,START,40.922,C:/Users/gogue/Desktop/Dog_Coding/Remi/20220623_ImpossibleTask_Remi_Camera1.MOV,1227,NA,
20220623_ImpossibleTask_Remi_Camera1,2024-11-12 18:12:07.059,,1134.303,Media file(s),player #1:C:/Users/gogue/Desktop/Dog_Coding/Remi/20220623_ImpossibleTask_Remi_Camera1.MOV,0.0,1183.430,29.970,,interacting with tupperware,,,STOP,43.290,C:/Users/gogue/Desktop/Dog_Coding/Remi/20220623_ImpossibleTask_Remi_Camera1.MOV,1298,NA,
20220623_ImpossibleTask_Remi_Camera1,2024-11-12 18:12:07.059,,1134.303,Media file(s),player #1:C:/Users/gogue/Desktop/Dog_Coding/Remi/20220623_ImpossibleTask_Remi_Camera1.MOV,0.0,1183.430,29.970,,interacting with tupperware,,,START,44.857,C:/Users/gogue/Desktop/Dog_Coding/Remi/20220623_ImpossibleTask_Remi_Camera1.MOV,1345,NA,
20220623_ImpossibleTask_Remi_Camera1,2024-11-12 18:12:07.059,,1134.303,Media file(s),player #1:C:/Users/gogue/Desktop/Dog_Coding/Remi/20220623_ImpossibleTask_Remi_Camera1.MOV,0.0,1183.430,29.970,,interacting with tupperware,,,STOP,47.892,C:/Users/gogue/Desktop/Dog_Coding/Remi/20220623_ImpossibleTask_Remi_Camera1.MOV,1436,NA,
20220623_ImpossibleTask_Remi_Camera1,2024-11-12 18:12:07.059,,1134.303,Media file(s),player #1:C:/Users/gogue/Desktop/Dog_Coding/Remi/20220623_ImpossibleTask_Remi_Camera1.MOV,0.0,1183.430,29.970,,alternating gaze,,,POINT,49.027,C:/Users/gogue/Desktop/Dog_Coding/Remi/20220623_ImpossibleTask_Remi_Camera1.MOV,1470,NA,
