Observation id,Observation date,Description,Observation duration,Observation type,Source,Time offset (s),Media duration (s),FPS,Subject,Behavior,Behavioral category,Modifier #1,Behavior type,Time,Media file name,Image index,Image file path,Comment
2022-11-20_ImpossibleTask_Riley_Camera1,2024-11-12 19:10:27.125,,1328.903,Media file(s),player #1:C:/Users/gogue/Desktop/Dog_Coding/Riley/2022-11-20_ImpossibleTask_Riley_Camera1.MOV,0.0,1461.482,29.970,,Start,,T1,POINT,77.160,C:/Users/gogue/Desktop/Dog_Coding/Riley/2022-11-20_ImpossibleTask_Riley_Camera1.MOV,2314,NA,
2022-11-20_ImpossibleTask_Riley_Camera1,2024-11-12 19:10:27.125,,1328.903,Media file(s),player #1:C:/Users/gogue/Desktop/Dog_Coding/Riley/2022-11-20_ImpossibleTask_Riley_Camera1.MOV,0.0,1461.482,29.970,,interacting with tupperware,,,START,77.527,C:/Users/gogue/Desktop/Dog_Coding/Riley/2022-11-20_ImpossibleTask_Riley_Camera1.MOV,2325,NA,
2022-11-20_ImpossibleTask_Riley_Camera1,2024-11-12 19:10:27.125,,1328.903,Media file(s),player #1:C:/Users/gogue/Desktop/Dog_Coding/Riley/2022-11-20_ImpossibleTask_Riley_Camera1.MOV,0.0,1461.482,29.970,,interacting with tupperware,,,STOP,79.062,C:/Users/gogue/Desktop/Dog_Coding/Riley/2022-11-20_ImpossibleTask_Riley_Camera1.MOV,2371,NA,
2022-11-20_ImpossibleTask_Riley_Camera1,2024-11-12 19:10:27.125,,1328.903,Media file(s),player #1:C:/Users/gogue/Desktop/Dog_Coding/Riley/2022-11-20_ImpossibleTask_Riley_Camera1.MOV,0.0,1461.482,29.970,,alternating gaze,,,POINT,79.228,C:/Users/gogue/Desktop/Dog_Coding/Riley/2022-11-20_ImpossibleTask_Riley_Camera1.MOV,2376,NA,
2022-11-20_ImpossibleTask_Riley_Camera1,2024-11-12 19:10:27.125,,1328.903,Media file(s),player #1:C:/Users/gogue/Desktop/Dog_Coding/Riley/2022-11-20_ImpossibleTask_Riley_Camera1.MOV,0.0,1461.482,29.970,,interacting with tupperware,,,START,85.563,C:/Users/gogue/Desktop/Dog_Coding/Riley/2022-11-20_ImpossibleTask_Riley_Camera1.MOV,2566,NA,
2022-11-20_ImpossibleTask_Riley_Camera1,2024-11-12 19:10:27.125,,1328.903,Media file(s),player #1:C:/Users/gogue/Desktop/Dog_Coding/Riley/2022-11-20_ImpossibleTask_Riley_Camera1.MOV,0.0,1461.482,29.970,,interacting with tupperware,,,STOP,86.263,C:/Users/gogue/Desktop/Dog_Coding/Riley/2022-11-20_ImpossibleTask_Riley_Camera1.MOV,2587,NA,
2022-11-20_ImpossibleTask_Riley_Camera1,2024-11-12 19:10:27.125,,1328.903,Media file(s),player #1:C:/Users/gogue/Desktop/Dog_Coding/Riley/2022-11-20_ImpossibleTask_Riley_Camera1.MOV,0.0,1461.482,29.970,,alternating gaze,,,POINT,92.267,C:/Users/gogue/Desktop/Dog_Coding/Riley/2022-11-20_ImpossibleTask_Riley_Camera1.MOV,2767,NA,
2022-11-20_ImpossibleTask_Riley_Camera1,2024-11-12 19:10:27.125,,1328.903,Media file(s),player #1:C:/Users/gogue/Desktop/Dog_Coding/Riley/2022-11-20_ImpossibleTask_Riley_Camera1.MOV,0.0,1461.482,29.970,,looking at owner,,,POINT,98.535,C:/Users/gogue/Desktop/Dog_Coding/Riley/2022-11-20_ImpossibleTask_Riley_Camera1.MOV,2955,NA,
2022-11-20_ImpossibleTask_Riley_Camera1,2024-11-12 19:10:27.125,,1328.903,Media file(s),player #1:C:/Users/gogue/Desktop/Dog_Coding/Riley/2022-11-20_ImpossibleTask_Riley_Camera1.MOV,0.0,1461.482,29.970,,alternating gaze,,,POINT,99.868,C:/Users/gogue/Desktop/Dog_Coding/Riley/2022-11-20_ImpossibleTask_Riley_Camera1.MOV,2995,NA,
2022-11-20_ImpossibleTask_Riley_Camera1,2024-11-12 19:10:27.125,,1328.903,Media file(s),player #1:C:/Users/gogue/Desktop/Dog_Coding/Riley/2022-11-20_ImpossibleTask_Riley_Camera1.MOV,0.0,1461.482,29.970,,looking at owner,,,POINT,101.235,C:/Users/gogue/Desktop/Dog_Coding/Riley/2022-11-20_ImpossibleTask_Riley_Camera1.MOV,3036,NA,
