Observation id,Observation date,Description,Observation duration,Observation type,Source,Time offset (s),Media duration (s),FPS,Subject,Behavior,Behavioral category,Modifier #1,Behavior type,Time,Media file name,Image index,Image file path,Comment
20221204_ImpossibleTask_Mokai_Camera1,2024-11-19 09:32:22.044,,1125.699,Media file(s),player #1:C:/Users/gogue/Desktop/Dog_Coding/Mokai/20221204_ImpossibleTask_Mokai_Camera1.mp4,0.0,1246.048,30.000,,Start,,T1,POINT,25.003,C:/Users/gogue/Desktop/Dog_Coding/Mokai/20221204_ImpossibleTask_Mokai_Camera1.mp4,750,NA,
20221204_ImpossibleTask_Mokai_Camera1,2024-11-19 09:32:22.044,,1125.699,Media file(s),player #1:C:/Users/gogue/Desktop/Dog_Coding/Mokai/20221204_ImpossibleTask_Mokai_Camera1.mp4,0.0,1246.048,30.000,,interacting with tupperware,,,START,25.237,C:/Users/gogue/Desktop/Dog_Coding/Mokai/20221204_ImpossibleTask_Mokai_Camera1.mp4,757,NA,
20221204_ImpossibleTask_Mokai_Camera1,2024-11-19 09:32:22.044,,1125.699,Media file(s),player #1:C:/Users/gogue/Desktop/Dog_Coding/Mokai/20221204_ImpossibleTask_Mokai_Camera1.mp4,0.0,1246.048,30.000,,interacting with tupperware,,,STOP,25.903,C:/Users/gogue/Desktop/Dog_Coding/Mokai/20221204_ImpossibleTask_Mokai_Camera1.mp4,777,NA,
20221204_ImpossibleTask_Mokai_Camera1,2024-11-19 09:32:22.044,,1125.699,Media file(s),player #1:C:/Users/gogue/Desktop/Dog_Coding/Mokai/20221204_ImpossibleTask_Mokai_Camera1.mp4,0.0,1246.048,30.000,,alternating gaze,,,POINT,26.103,C:/Users/gogue/Desktop/Dog_Coding/Mokai/20221204_ImpossibleTask_Mokai_Camera1.mp4,783,NA,
20221204_ImpossibleTask_Mokai_Camera1,2024-11-19 09:32:22.044,,1125.699,Media file(s),player #1:C:/Users/gogue/Desktop/Dog_Coding/Mokai/20221204_ImpossibleTask_Mokai_Camera1.mp4,0.0,1246.048,30.000,,interacting with tupperware,,,START,27.837,C:/Users/gogue/Desktop/Dog_Coding/Mokai/20221204_ImpossibleTask_Mokai_Camera1.mp4,835,NA,
20221204_ImpossibleTask_Mokai_Camera1,2024-11-19 09:32:22.044,,1125.699,Media file(s),player #1:C:/Users/gogue/Desktop/Dog_Coding/Mokai/20221204_ImpossibleTask_Mokai_Camera1.mp4,0.0,1246.048,30.000,,interacting with tupperware,,,STOP,27.970,C:/Users/gogue/Desktop/Dog_Coding/Mokai/20221204_ImpossibleTask_Mokai_Camera1.mp4,839,NA,
20221204_ImpossibleTask_Mokai_Camera1,2024-11-19 09:32:22.044,,1125.699,Media file(s),player #1:C:/Users/gogue/Desktop/Dog_Coding/Mokai/20221204_ImpossibleTask_Mokai_Camera1.mp4,0.0,1246.048,30.000,,looking at owner,,,POINT,29.905,C:/Users/gogue/Desktop/Dog_Coding/Mokai/20221204_ImpossibleTask_Mokai_Camera1.mp4,897,NA,
20221204_ImpossibleTask_Mokai_Camera1,2024-11-19 09:32:22.044,,1125.699,Media file(s),player #1:C:/Users/gogue/Desktop/Dog_Coding/Mokai/20221204_ImpossibleTask_Mokai_Camera1.mp4,0.0,1246.048,30.000,,positioning in front of owner,,,POINT,34.738,C:/Users/gogue/Desktop/Dog_Coding/Mokai/20221204_ImpossibleTask_Mokai_Camera1.mp4,1042,NA,
20221204_ImpossibleTask_Mokai_Camera1,2024-11-19 09:32:22.044,,1125.699,Media file(s),player #1:C:/Users/gogue/Desktop/Dog_Coding/Mokai/20221204_ImpossibleTask_Mokai_Camera1.mp4,0.0,1246.048,30.000,,soundboard press,,,POINT,36.038,C:/Users/gogue/Desktop/Dog_Coding/Mokai/20221204_ImpossibleTask_Mokai_Camera1.mp4,1081,NA,
20221204_ImpossibleTask_Mokai_Camera1,2024-11-19 09:32:22.044,,1125.699,Media file(s),player #1:C:/Users/gogue/Desktop/Dog_Coding/Mokai/20221204_ImpossibleTask_Mokai_Camera1.mp4,0.0,1246.048,30.000,,looking at owner,,,POINT,36.138,C:/Users/gogue/Desktop/Dog_Coding/Mokai/20221204_ImpossibleTask_Mokai_Camera1.mp4,1084,NA,
