Observation id,Observation date,Description,Observation duration,Observation type,Source,Time offset (s),Media duration (s),FPS,Subject,Behavior,Behavioral category,Modifier #1,Behavior type,Time,Media file name,Image index,Image file path,Comment
20220709_ImpossibleTask_Waffle_Camera1,2024-11-13 18:52:53.372,,1418.453,Media file(s),player #1:C:/Users/gogue/Desktop/Dog_Coding/Waffle/20220709_ImpossibleTask_Waffle_Camera1.MOV,0.0,1473.312,29.970,,Start,,T1,POINT,21.277,C:/Users/gogue/Desktop/Dog_Coding/Waffle/20220709_ImpossibleTask_Waffle_Camera1.MOV,638,NA,
20220709_ImpossibleTask_Waffle_Camera1,2024-11-13 18:52:53.372,,1418.453,Media file(s),player #1:C:/Users/gogue/Desktop/Dog_Coding/Waffle/20220709_ImpossibleTask_Waffle_Camera1.MOV,0.0,1473.312,29.970,,interacting with tupperware,,,START,22.010,C:/Users/gogue/Desktop/Dog_Coding/Waffle/20220709_ImpossibleTask_Waffle_Camera1.MOV,660,NA,
20220709_ImpossibleTask_Waffle_Camera1,2024-11-13 18:52:53.372,,1418.453,Media file(s),player #1:C:/Users/gogue/Desktop/Dog_Coding/Waffle/20220709_ImpossibleTask_Waffle_Camera1.MOV,0.0,1473.312,29.970,,interacting with tupperware,,,STOP,23.545,C:/Users/gogue/Desktop/Dog_Coding/Waffle/20220709_ImpossibleTask_Waffle_Camera1.MOV,706,NA,
20220709_ImpossibleTask_Waffle_Camera1,2024-11-13 18:52:53.372,,1418.453,Media file(s),player #1:C:/Users/gogue/Desktop/Dog_Coding/Waffle/20220709_ImpossibleTask_Waffle_Camera1.MOV,0.0,1473.312,29.970,,alternating gaze,,,POINT,25.478,C:/Users/gogue/Desktop/Dog_Coding/Waffle/20220709_ImpossibleTask_Waffle_Camera1.MOV,764,NA,
20220709_ImpossibleTask_Waffle_Camera1,2024-11-13 18:52:53.372,,1418.453,Media file(s),player #1:C:/Users/gogue/Desktop/Dog_Coding/Waffle/20220709_ImpossibleTask_Waffle_Camera1.MOV,0.0,1473.312,29.970,,interacting with tupperware,,,START,30.347,C:/Users/gogue/Desktop/Dog_Coding/Waffle/20220709_ImpossibleTask_Waffle_Camera1.MOV,910,NA,
20220709_ImpossibleTask_Waffle_Camera1,2024-11-13 18:52:53.372,,1418.453,Media file(s),player #1:C:/Users/gogue/Desktop/Dog_Coding/Waffle/20220709_ImpossibleTask_Waffle_Camera1.MOV,0.0,1473.312,29.970,,interacting with tupperware,,,STOP,35.683,C:/Users/gogue/Desktop/Dog_Coding/Waffle/20220709_ImpossibleTask_Waffle_Camera1.MOV,1070,NA,
20220709_ImpossibleTask_Waffle_Camera1,2024-11-13 18:52:53.372,,1418.453,Media file(s),player #1:C:/Users/gogue/Desktop/Dog_Coding/Waffle/20220709_ImpossibleTask_Waffle_Camera1.MOV,0.0,1473.312,29.970,,interacting with tupperware,,,START,36.450,C:/Users/gogue/Desktop/Dog_Coding/Waffle/20220709_ImpossibleTask_Waffle_Camera1.MOV,1093,NA,
20220709_ImpossibleTask_Waffle_Camera1,2024-11-13 18:52:53.372,,1418.453,Media file(s),player #1:C:/Users/gogue/Desktop/Dog_Coding/Waffle/20220709_ImpossibleTask_Waffle_Camera1.MOV,0.0,1473.312,29.970,,interacting with tupperware,,,STOP,37.550,C:/Users/gogue/Desktop/Dog_Coding/Waffle/20220709_ImpossibleTask_Waffle_Camera1.MOV,1126,NA,
20220709_ImpossibleTask_Waffle_Camera1,2024-11-13 18:52:53.372,,1418.453,Media file(s),player #1:C:/Users/gogue/Desktop/Dog_Coding/Waffle/20220709_ImpossibleTask_Waffle_Camera1.MOV,0.0,1473.312,29.970,,alternating gaze,,,POINT,39.652,C:/Users/gogue/Desktop/Dog_Coding/Waffle/20220709_ImpossibleTask_Waffle_Camera1.MOV,1189,NA,
20220709_ImpossibleTask_Waffle_Camera1,2024-11-13 18:52:53.372,,1418.453,Media file(s),player #1:C:/Users/gogue/Desktop/Dog_Coding/Waffle/20220709_ImpossibleTask_Waffle_Camera1.MOV,0.0,1473.312,29.970,,interacting with tupperware,,,START,60.995,C:/Users/gogue/Desktop/Dog_Coding/Waffle/20220709_ImpossibleTask_Waffle_Camera1.MOV,1829,NA,
