Observation id,Observation date,Description,Observation duration,Observation type,Source,Time offset (s),Media duration (s),FPS,Subject,Behavior,Behavioral category,Modifier #1,Behavior type,Time,Media file name,Image index,Image file path,Comment
2022-09-05_ImpossibleTask_Dewey_Camera1,2024-11-05 05:54:02.095,,1082.057,Media file(s),player #1:C:/Users/gogue/Desktop/Dog_Coding/DONE/Dewey/2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0.0,1156.293,30.000,,Start,,T1,POINT,49.703,C:/Users/gogue/Desktop/Dog_Coding/DONE/Dewey/2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,1491,NA,
2022-09-05_ImpossibleTask_Dewey_Camera1,2024-11-05 05:54:02.095,,1082.057,Media file(s),player #1:C:/Users/gogue/Desktop/Dog_Coding/DONE/Dewey/2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0.0,1156.293,30.000,,interacting with tupperware,,,START,50.070,C:/Users/gogue/Desktop/Dog_Coding/DONE/Dewey/2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,1502,NA,
2022-09-05_ImpossibleTask_Dewey_Camera1,2024-11-05 05:54:02.095,,1082.057,Media file(s),player #1:C:/Users/gogue/Desktop/Dog_Coding/DONE/Dewey/2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0.0,1156.293,30.000,,interacting with tupperware,,,STOP,52.703,C:/Users/gogue/Desktop/Dog_Coding/DONE/Dewey/2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,1581,NA,
2022-09-05_ImpossibleTask_Dewey_Camera1,2024-11-05 05:54:02.095,,1082.057,Media file(s),player #1:C:/Users/gogue/Desktop/Dog_Coding/DONE/Dewey/2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0.0,1156.293,30.000,,alternating gaze,,,POINT,53.703,C:/Users/gogue/Desktop/Dog_Coding/DONE/Dewey/2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,1611,NA,
2022-09-05_ImpossibleTask_Dewey_Camera1,2024-11-05 05:54:02.095,,1082.057,Media file(s),player #1:C:/Users/gogue/Desktop/Dog_Coding/DONE/Dewey/2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0.0,1156.293,30.000,,interacting with tupperware,,,START,54.737,C:/Users/gogue/Desktop/Dog_Coding/DONE/Dewey/2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,1642,NA,
2022-09-05_ImpossibleTask_Dewey_Camera1,2024-11-05 05:54:02.095,,1082.057,Media file(s),player #1:C:/Users/gogue/Desktop/Dog_Coding/DONE/Dewey/2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0.0,1156.293,30.000,,interacting with tupperware,,,STOP,55.203,C:/Users/gogue/Desktop/Dog_Coding/DONE/Dewey/2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,1656,NA,
2022-09-05_ImpossibleTask_Dewey_Camera1,2024-11-05 05:54:02.095,,1082.057,Media file(s),player #1:C:/Users/gogue/Desktop/Dog_Coding/DONE/Dewey/2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0.0,1156.293,30.000,,alternating gaze,,,POINT,55.770,C:/Users/gogue/Desktop/Dog_Coding/DONE/Dewey/2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,1673,NA,
2022-09-05_ImpossibleTask_Dewey_Camera1,2024-11-05 05:54:02.095,,1082.057,Media file(s),player #1:C:/Users/gogue/Desktop/Dog_Coding/DONE/Dewey/2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0.0,1156.293,30.000,,looking at owner,,,POINT,56.803,C:/Users/gogue/Desktop/Dog_Coding/DONE/Dewey/2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,1704,NA,
2022-09-05_ImpossibleTask_Dewey_Camera1,2024-11-05 05:54:02.095,,1082.057,Media file(s),player #1:C:/Users/gogue/Desktop/Dog_Coding/DONE/Dewey/2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0.0,1156.293,30.000,,nudging/scratching/paw owner,,,POINT,64.603,C:/Users/gogue/Desktop/Dog_Coding/DONE/Dewey/2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,1938,NA,
2022-09-05_ImpossibleTask_Dewey_Camera1,2024-11-05 05:54:02.095,,1082.057,Media file(s),player #1:C:/Users/gogue/Desktop/Dog_Coding/DONE/Dewey/2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0.0,1156.293,30.000,,looking at owner,,,POINT,78.070,C:/Users/gogue/Desktop/Dog_Coding/DONE/Dewey/2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,2342,NA,
