Observation id,Observation date,Description,Observation duration,Observation type,Source,Time offset (s),Media duration (s),FPS,Subject,Behavior,Behavioral category,Modifier #1,Behavior type,Time,Media file name,Image index,Image file path,Comment
20220529_ImpossibleTask_Tali_Camera1.mp4,36:52.7,,1144.726,Media file(s),player #1:C:/Users/gogue/OneDrive/Desktop/Dog_Coding/Tali/20220529_ImpossibleTask_Tali_Camera1.mp4,0,1271.384,29.97,,Start,,T1,POINT,104.637,C:/Users/gogue/OneDrive/Desktop/Dog_Coding/Tali/20220529_ImpossibleTask_Tali_Camera1.mp4,3136,NA,
20220529_ImpossibleTask_Tali_Camera1.mp4,36:52.7,,1144.726,Media file(s),player #1:C:/Users/gogue/OneDrive/Desktop/Dog_Coding/Tali/20220529_ImpossibleTask_Tali_Camera1.mp4,0,1271.384,29.97,,interacting with tupperware,,,START,104.703,C:/Users/gogue/OneDrive/Desktop/Dog_Coding/Tali/20220529_ImpossibleTask_Tali_Camera1.mp4,3138,NA,
20220529_ImpossibleTask_Tali_Camera1.mp4,36:52.7,,1144.726,Media file(s),player #1:C:/Users/gogue/OneDrive/Desktop/Dog_Coding/Tali/20220529_ImpossibleTask_Tali_Camera1.mp4,0,1271.384,29.97,,interacting with tupperware,,,STOP,106.672,C:/Users/gogue/OneDrive/Desktop/Dog_Coding/Tali/20220529_ImpossibleTask_Tali_Camera1.mp4,3197,NA,
20220529_ImpossibleTask_Tali_Camera1.mp4,36:52.7,,1144.726,Media file(s),player #1:C:/Users/gogue/OneDrive/Desktop/Dog_Coding/Tali/20220529_ImpossibleTask_Tali_Camera1.mp4,0,1271.384,29.97,,looking at owner,,,POINT,115.447,C:/Users/gogue/OneDrive/Desktop/Dog_Coding/Tali/20220529_ImpossibleTask_Tali_Camera1.mp4,3460,NA,
20220529_ImpossibleTask_Tali_Camera1.mp4,36:52.7,,1144.726,Media file(s),player #1:C:/Users/gogue/OneDrive/Desktop/Dog_Coding/Tali/20220529_ImpossibleTask_Tali_Camera1.mp4,0,1271.384,29.97,,looking at owner,,,POINT,122.32,C:/Users/gogue/OneDrive/Desktop/Dog_Coding/Tali/20220529_ImpossibleTask_Tali_Camera1.mp4,3666,NA,
20220529_ImpossibleTask_Tali_Camera1.mp4,36:52.7,,1144.726,Media file(s),player #1:C:/Users/gogue/OneDrive/Desktop/Dog_Coding/Tali/20220529_ImpossibleTask_Tali_Camera1.mp4,0,1271.384,29.97,,looking at owner,,,POINT,122.82,C:/Users/gogue/OneDrive/Desktop/Dog_Coding/Tali/20220529_ImpossibleTask_Tali_Camera1.mp4,3681,NA,
20220529_ImpossibleTask_Tali_Camera1.mp4,36:52.7,,1144.726,Media file(s),player #1:C:/Users/gogue/OneDrive/Desktop/Dog_Coding/Tali/20220529_ImpossibleTask_Tali_Camera1.mp4,0,1271.384,29.97,,looking at owner,,,POINT,126.757,C:/Users/gogue/OneDrive/Desktop/Dog_Coding/Tali/20220529_ImpossibleTask_Tali_Camera1.mp4,3799,NA,
20220529_ImpossibleTask_Tali_Camera1.mp4,36:52.7,,1144.726,Media file(s),player #1:C:/Users/gogue/OneDrive/Desktop/Dog_Coding/Tali/20220529_ImpossibleTask_Tali_Camera1.mp4,0,1271.384,29.97,,looking at owner,,,POINT,146.142,C:/Users/gogue/OneDrive/Desktop/Dog_Coding/Tali/20220529_ImpossibleTask_Tali_Camera1.mp4,4380,NA,
20220529_ImpossibleTask_Tali_Camera1.mp4,36:52.7,,1144.726,Media file(s),player #1:C:/Users/gogue/OneDrive/Desktop/Dog_Coding/Tali/20220529_ImpossibleTask_Tali_Camera1.mp4,0,1271.384,29.97,,looking at owner,,,POINT,162.857,C:/Users/gogue/OneDrive/Desktop/Dog_Coding/Tali/20220529_ImpossibleTask_Tali_Camera1.mp4,4881,NA,
20220529_ImpossibleTask_Tali_Camera1.mp4,36:52.7,,1144.726,Media file(s),player #1:C:/Users/gogue/OneDrive/Desktop/Dog_Coding/Tali/20220529_ImpossibleTask_Tali_Camera1.mp4,0,1271.384,29.97,,looking at owner,,,POINT,166.194,C:/Users/gogue/OneDrive/Desktop/Dog_Coding/Tali/20220529_ImpossibleTask_Tali_Camera1.mp4,4981,NA,
