Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Modifier #1,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
Remi,2024-12-25 15:32:16.250,,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0.0,1133.704,1183.430,29.970,No focal subject,275.798,interacting with tupperware,Not defined,,STATE,806.605,811.442,4.837,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,24184,24329,,,,
Remi,2024-12-25 15:32:16.250,,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0.0,1133.704,1183.430,29.970,No focal subject,275.798,interacting with tupperware,Not defined,,STATE,818.045,828.352,10.307,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,24527,24836,,,,
Remi,2024-12-25 15:32:16.250,,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0.0,1133.704,1183.430,29.970,No focal subject,275.798,looking at owner,Not defined,,POINT,852.300,852.300,NA,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,25554,25554,,,,
Remi,2024-12-25 15:32:16.250,,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0.0,1133.704,1183.430,29.970,No focal subject,275.798,End,Not defined,T4,POINT,929.478,929.478,NA,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,27868,27868,,,,
Remi,2024-12-25 15:32:16.250,,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0.0,1133.704,1183.430,29.970,No focal subject,275.798,Start,Not defined,T5,POINT,987.413,987.413,NA,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,29605,29605,,,,
Remi,2024-12-25 15:32:16.250,,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0.0,1133.704,1183.430,29.970,No focal subject,275.798,interacting with tupperware,Not defined,,STATE,988.482,989.615,1.133,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,29637,29671,,,,
Remi,2024-12-25 15:32:16.250,,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0.0,1133.704,1183.430,29.970,No focal subject,275.798,interacting with tupperware,Not defined,,STATE,990.248,992.450,2.202,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,29690,29756,,,,
Remi,2024-12-25 15:32:16.250,,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0.0,1133.704,1183.430,29.970,No focal subject,275.798,interacting with tupperware,Not defined,,STATE,993.250,996.453,3.203,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,29780,29876,,,,
Remi,2024-12-25 15:32:16.250,,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0.0,1133.704,1183.430,29.970,No focal subject,275.798,interacting with tupperware,Not defined,,STATE,997.053,998.620,1.567,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,29894,29941,,,,
Remi,2024-12-25 15:32:16.250,,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0.0,1133.704,1183.430,29.970,No focal subject,275.798,interacting with tupperware,Not defined,,STATE,1000.455,1001.923,1.468,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,29996,30040,,,,
Remi,2024-12-25 15:32:16.250,,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0.0,1133.704,1183.430,29.970,No focal subject,275.798,alternating gaze,Not defined,,STATE,1002.690,1006.392,3.702,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,30063,30174,,,,
Remi,2024-12-25 15:32:16.250,,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0.0,1133.704,1183.430,29.970,No focal subject,275.798,looking at the tupperware,Not defined,,POINT,1002.690,1002.690,NA,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,30063,30063,,,,
Remi,2024-12-25 15:32:16.250,,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0.0,1133.704,1183.430,29.970,No focal subject,275.798,looking at owner,Not defined,,POINT,1003.923,1003.923,NA,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,30100,30100,,,,
Remi,2024-12-25 15:32:16.250,,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0.0,1133.704,1183.430,29.970,No focal subject,275.798,looking at the tupperware,Not defined,,POINT,1006.192,1006.192,NA,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,30168,30168,,,,
Remi,2024-12-25 15:32:16.250,,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0.0,1133.704,1183.430,29.970,No focal subject,275.798,interacting with tupperware,Not defined,,STATE,1008.427,1012.863,4.436,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,30235,30368,,,,
Remi,2024-12-25 15:32:16.250,,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0.0,1133.704,1183.430,29.970,No focal subject,275.798,interacting with tupperware,Not defined,,STATE,1014.163,1014.497,0.334,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,30407,30417,,,,
Remi,2024-12-25 15:32:16.250,,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0.0,1133.704,1183.430,29.970,No focal subject,275.798,interacting with tupperware,Not defined,,STATE,1015.898,1016.565,0.667,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,30459,30479,,,,
Remi,2024-12-25 15:32:16.250,,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0.0,1133.704,1183.430,29.970,No focal subject,275.798,interacting with tupperware,Not defined,,STATE,1017.965,1023.002,5.037,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,30521,30672,,,,
Remi,2024-12-25 15:32:16.250,,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0.0,1133.704,1183.430,29.970,No focal subject,275.798,interacting with tupperware,Not defined,,STATE,1023.837,1031.907,8.070,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,30697,30939,,,,
Remi,2024-12-25 15:32:16.250,,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0.0,1133.704,1183.430,29.970,No focal subject,275.798,interacting with tupperware,Not defined,,STATE,1033.908,1035.243,1.335,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,30999,31039,,,,
Remi,2024-12-25 15:32:16.250,,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0.0,1133.704,1183.430,29.970,No focal subject,275.798,looking at owner,Not defined,,POINT,1039.545,1039.545,NA,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,31168,31168,,,,
Remi,2024-12-25 15:32:16.250,,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0.0,1133.704,1183.430,29.970,No focal subject,275.798,looking at owner,Not defined,,POINT,1060.958,1060.958,NA,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,31810,31810,,,,
Remi,2024-12-25 15:32:16.250,,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0.0,1133.704,1183.430,29.970,No focal subject,275.798,looking at owner,Not defined,,POINT,1076.968,1076.968,NA,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,32290,32290,,,,
Remi,2024-12-25 15:32:16.250,,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0.0,1133.704,1183.430,29.970,No focal subject,275.798,End,Not defined,T5,POINT,1167.422,1167.422,NA,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,35002,35002,,,,
