Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Modifier #1,Original_BehaviorType,Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop,Time,Behavior type,Stop (s).x
Dewey,2024-12-25T19:49:30Z,NA,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0,1079.657,1156.293,30,No focal subject,48.667,looking at owner,Not defined,NA,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,9617,9617,NA,NA,NA,NA,320.583,POINT,320.583
Dewey,2024-12-25T19:49:30Z,NA,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0,1079.657,1156.293,30,No focal subject,48.667,looking at owner,Not defined,NA,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,11345,11345,NA,NA,NA,NA,378.187,POINT,378.187
Dewey,2024-12-25T19:49:30Z,NA,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0,1079.657,1156.293,30,No focal subject,48.667,looking at owner,Not defined,NA,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,11550,11550,NA,NA,NA,NA,385.02,POINT,385.02
Dewey,2024-12-25T19:49:30Z,NA,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0,1079.657,1156.293,30,No focal subject,48.667,looking at owner,Not defined,NA,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,13065,13065,NA,NA,NA,NA,435.523,POINT,435.523
Dewey,2024-12-25T19:49:30Z,NA,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0,1079.657,1156.293,30,No focal subject,48.667,looking at owner,Not defined,NA,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,13241,13241,NA,NA,NA,NA,441.39,POINT,441.39
Dewey,2024-12-25T19:49:30Z,NA,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0,1079.657,1156.293,30,No focal subject,48.667,interacting with tupperware,Not defined,NA,STATE,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,15328,15433,NA,NA,NA,NA,510.96,START,NA
Dewey,2024-12-25T19:49:30Z,NA,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0,1079.657,1156.293,30,No focal subject,48.667,interacting with tupperware,Not defined,NA,STATE,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,15328,15433,NA,NA,NA,NA,514.46,STOP,NA
Dewey,2024-12-25T19:49:30Z,NA,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0,1079.657,1156.293,30,No focal subject,48.667,looking at owner,Not defined,NA,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,15511,15511,NA,NA,NA,NA,517.06,POINT,517.06
Dewey,2024-12-25T19:49:30Z,NA,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0,1079.657,1156.293,30,No focal subject,48.667,interacting with tupperware,Not defined,NA,STATE,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,15695,15827,NA,NA,NA,NA,523.195,START,NA
Dewey,2024-12-25T19:49:30Z,NA,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0,1079.657,1156.293,30,No focal subject,48.667,interacting with tupperware,Not defined,NA,STATE,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,15695,15827,NA,NA,NA,NA,527.595,STOP,NA
Dewey,2024-12-25T19:49:30Z,NA,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0,1079.657,1156.293,30,No focal subject,48.667,interacting with tupperware,Not defined,NA,STATE,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,15910,15973,NA,NA,NA,NA,530.362,START,NA
Dewey,2024-12-25T19:49:30Z,NA,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0,1079.657,1156.293,30,No focal subject,48.667,interacting with tupperware,Not defined,NA,STATE,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,15910,15973,NA,NA,NA,NA,532.462,STOP,NA
Dewey,2024-12-25T19:49:30Z,NA,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0,1079.657,1156.293,30,No focal subject,48.667,looking at owner,Not defined,NA,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,16042,16042,NA,NA,NA,NA,534.762,POINT,534.762
Dewey,2024-12-25T19:49:30Z,NA,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0,1079.657,1156.293,30,No focal subject,48.667,looking at owner,Not defined,NA,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,16292,16292,NA,NA,NA,NA,543.095,POINT,543.095
Dewey,2024-12-25T19:49:30Z,NA,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0,1079.657,1156.293,30,No focal subject,48.667,looking at owner,Not defined,NA,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,16331,16331,NA,NA,NA,NA,544.395,POINT,544.395
Dewey,2024-12-25T19:49:30Z,NA,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0,1079.657,1156.293,30,No focal subject,48.667,looking at owner,Not defined,NA,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,17023,17023,NA,NA,NA,NA,567.463,POINT,567.463
Dewey,2024-12-25T19:49:30Z,NA,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0,1079.657,1156.293,30,No focal subject,48.667,looking at owner,Not defined,NA,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,17121,17121,NA,NA,NA,NA,570.73,POINT,570.73
Dewey,2024-12-25T19:49:30Z,NA,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0,1079.657,1156.293,30,No focal subject,48.667,looking at owner,Not defined,NA,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,17477,17477,NA,NA,NA,NA,582.63,POINT,582.63
Dewey,2024-12-25T19:49:30Z,NA,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0,1079.657,1156.293,30,No focal subject,48.667,looking at owner,Not defined,NA,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,17748,17748,NA,NA,NA,NA,591.632,POINT,591.632
Dewey,2024-12-25T19:49:30Z,NA,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0,1079.657,1156.293,30,No focal subject,48.667,looking at owner,Not defined,NA,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,20090,20090,NA,NA,NA,NA,669.735,POINT,669.735
Dewey,2024-12-25T19:49:30Z,NA,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0,1079.657,1156.293,30,No focal subject,48.667,looking at owner,Not defined,NA,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,20172,20172,NA,NA,NA,NA,672.468,POINT,672.468
Dewey,2024-12-25T19:49:30Z,NA,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0,1079.657,1156.293,30,No focal subject,48.667,interacting with tupperware,Not defined,NA,STATE,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,21857,21956,NA,NA,NA,NA,728.638,START,NA
Dewey,2024-12-25T19:49:30Z,NA,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0,1079.657,1156.293,30,No focal subject,48.667,interacting with tupperware,Not defined,NA,STATE,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,21857,21956,NA,NA,NA,NA,731.938,STOP,NA
Dewey,2024-12-25T19:49:30Z,NA,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0,1079.657,1156.293,30,No focal subject,48.667,looking at owner,Not defined,NA,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,22047,22047,NA,NA,NA,NA,734.972,POINT,734.972
Dewey,2024-12-25T19:49:30Z,NA,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0,1079.657,1156.293,30,No focal subject,48.667,looking at owner,Not defined,NA,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,22405,22405,NA,NA,NA,NA,746.907,POINT,746.907
Dewey,2024-12-25T19:49:30Z,NA,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0,1079.657,1156.293,30,No focal subject,48.667,looking at owner,Not defined,NA,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,22450,22450,NA,NA,NA,NA,748.407,POINT,748.407
Dewey,2024-12-25T19:49:30Z,NA,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0,1079.657,1156.293,30,No focal subject,48.667,looking at owner,Not defined,NA,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,22617,22617,NA,NA,NA,NA,753.973,POINT,753.973
Dewey,2024-12-25T19:49:30Z,NA,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0,1079.657,1156.293,30,No focal subject,48.667,alternating gaze,Not defined,NA,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,23231,23369,NA,NA,NA,NA,774.44,POINT,NA
Dewey,2024-12-25T19:49:30Z,NA,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0,1079.657,1156.293,30,No focal subject,48.667,looking at owner,Not defined,NA,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,23806,23806,NA,NA,NA,NA,793.608,POINT,793.608
Dewey,2024-12-25T19:49:30Z,NA,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0,1079.657,1156.293,30,No focal subject,48.667,looking at owner,Not defined,NA,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,23973,23973,NA,NA,NA,NA,799.175,POINT,799.175
Dewey,2024-12-25T19:49:30Z,NA,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0,1079.657,1156.293,30,No focal subject,48.667,looking at owner,Not defined,NA,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,24771,24771,NA,NA,NA,NA,825.777,POINT,825.777
Dewey,2024-12-25T19:49:30Z,NA,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0,1079.657,1156.293,30,No focal subject,48.667,looking at owner,Not defined,NA,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,24978,24978,NA,NA,NA,NA,832.677,POINT,832.677
Dewey,2024-12-25T19:49:30Z,NA,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0,1079.657,1156.293,30,No focal subject,48.667,looking at owner,Not defined,NA,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,25199,25199,NA,NA,NA,NA,840.045,POINT,840.045
Dewey,2024-12-25T19:49:30Z,NA,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0,1079.657,1156.293,30,No focal subject,48.667,interacting with tupperware,Not defined,NA,STATE,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,28609,28908,NA,NA,NA,NA,953.717,START,NA
Dewey,2024-12-25T19:49:30Z,NA,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0,1079.657,1156.293,30,No focal subject,48.667,interacting with tupperware,Not defined,NA,STATE,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,28609,28908,NA,NA,NA,NA,963.683,STOP,NA
Dewey,2024-12-25T19:49:30Z,NA,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0,1079.657,1156.293,30,No focal subject,48.667,looking at owner,Not defined,NA,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,28943,28943,NA,NA,NA,NA,964.852,POINT,964.852
Dewey,2024-12-25T19:49:30Z,NA,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0,1079.657,1156.293,30,No focal subject,48.667,looking at owner,Not defined,NA,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,29543,29543,NA,NA,NA,NA,984.852,POINT,984.852
Dewey,2024-12-25T19:49:30Z,NA,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0,1079.657,1156.293,30,No focal subject,48.667,looking at owner,Not defined,NA,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,29599,29599,NA,NA,NA,NA,986.718,POINT,986.718
Dewey,2024-12-25T19:49:30Z,NA,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0,1079.657,1156.293,30,No focal subject,48.667,looking at owner,Not defined,NA,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,30990,30990,NA,NA,NA,NA,1033.088,POINT,1033.088
Dewey,2024-12-25T19:49:30Z,NA,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0,1079.657,1156.293,30,No focal subject,48.667,looking at owner,Not defined,NA,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,31066,31066,NA,NA,NA,NA,1035.622,POINT,1035.622
Dewey,2024-12-25T19:49:30Z,NA,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0,1079.657,1156.293,30,No focal subject,48.667,looking at owner,Not defined,NA,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,31452,31452,NA,NA,NA,NA,1048.488,POINT,1048.488
Dewey,2024-12-25T19:49:30Z,NA,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0,1079.657,1156.293,30,No focal subject,48.667,looking at owner,Not defined,NA,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,31705,31705,NA,NA,NA,NA,1056.922,POINT,1056.922
Dewey,2024-12-25T19:49:30Z,NA,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0,1079.657,1156.293,30,No focal subject,48.667,alternating gaze,Not defined,NA,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,31789,32220,NA,NA,NA,NA,1059.723,POINT,NA
