Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Modifier #1,Original_BehaviorType,Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop,Time,Behavior type,Stop (s).x
Poppy,2024-12-25T17:40:01Z,NA,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0,1402.475,1480.342,29.97,No focal subject,171.025,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,18741,19111,NA,NA,NA,NA,638.129,STOP,NA
Poppy,2024-12-25T17:40:01Z,NA,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0,1402.475,1480.342,29.97,No focal subject,171.025,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,19202,19259,NA,NA,NA,NA,641.168,START,NA
Poppy,2024-12-25T17:40:01Z,NA,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0,1402.475,1480.342,29.97,No focal subject,171.025,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,19202,19259,NA,NA,NA,NA,643.071,STOP,NA
Poppy,2024-12-25T17:40:01Z,NA,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0,1402.475,1480.342,29.97,No focal subject,171.025,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,22810,22842,NA,NA,NA,NA,761.641,START,NA
Poppy,2024-12-25T17:40:01Z,NA,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0,1402.475,1480.342,29.97,No focal subject,171.025,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,22810,22842,NA,NA,NA,NA,762.71,STOP,NA
Poppy,2024-12-25T17:40:01Z,NA,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0,1402.475,1480.342,29.97,No focal subject,171.025,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,22983,23090,NA,NA,NA,NA,767.418,START,NA
Poppy,2024-12-25T17:40:01Z,NA,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0,1402.475,1480.342,29.97,No focal subject,171.025,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,22983,23090,NA,NA,NA,NA,770.99,STOP,NA
Poppy,2024-12-25T17:40:01Z,NA,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0,1402.475,1480.342,29.97,No focal subject,171.025,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,23125,23231,NA,NA,NA,NA,772.159,START,NA
Poppy,2024-12-25T17:40:01Z,NA,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0,1402.475,1480.342,29.97,No focal subject,171.025,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,23125,23231,NA,NA,NA,NA,775.698,STOP,NA
Poppy,2024-12-25T17:40:01Z,NA,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0,1402.475,1480.342,29.97,No focal subject,171.025,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,23275,23394,NA,NA,NA,NA,777.168,START,NA
Poppy,2024-12-25T17:40:01Z,NA,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0,1402.475,1480.342,29.97,No focal subject,171.025,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,23275,23394,NA,NA,NA,NA,781.141,STOP,NA
