Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Modifier #1,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
Poppy,2024-12-25 17:40:01.174,,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0.0,1402.475,1480.342,29.970,No focal subject,171.025,interacting with tupperware,Not defined,,STATE,514.784,517.321,2.537,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,15417,15493,,,,
Poppy,2024-12-25 17:40:01.174,,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0.0,1402.475,1480.342,29.970,No focal subject,171.025,interacting with tupperware,Not defined,,STATE,522.797,535.886,13.089,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,15657,16050,,,,
Poppy,2024-12-25 17:40:01.174,,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0.0,1402.475,1480.342,29.970,No focal subject,171.025,looking at owner,Not defined,,POINT,536.454,536.454,NA,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,16066,16066,,,,
Poppy,2024-12-25 17:40:01.174,,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0.0,1402.475,1480.342,29.970,No focal subject,171.025,interacting with tupperware,Not defined,,STATE,539.226,541.663,2.437,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,16149,16222,,,,
Poppy,2024-12-25 17:40:01.174,,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0.0,1402.475,1480.342,29.970,No focal subject,171.025,interacting with tupperware,Not defined,,STATE,543.466,548.842,5.376,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,16276,16437,,,,
Poppy,2024-12-25 17:40:01.174,,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0.0,1402.475,1480.342,29.970,No focal subject,171.025,interacting with tupperware,Not defined,,STATE,554.752,561.063,6.311,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,16614,16803,,,,
Poppy,2024-12-25 17:40:01.174,,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0.0,1402.475,1480.342,29.970,No focal subject,171.025,interacting with tupperware,Not defined,,STATE,565.103,571.281,6.178,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,16924,17109,,,,
Poppy,2024-12-25 17:40:01.174,,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0.0,1402.475,1480.342,29.970,No focal subject,171.025,looking at owner,Not defined,,POINT,575.555,575.555,NA,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,17237,17237,,,,
Poppy,2024-12-25 17:40:01.174,,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0.0,1402.475,1480.342,29.970,No focal subject,171.025,looking at owner,Not defined,,POINT,586.907,586.907,NA,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,17577,17577,,,,
Poppy,2024-12-25 17:40:01.174,,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0.0,1402.475,1480.342,29.970,No focal subject,171.025,interacting with tupperware,Not defined,,STATE,625.774,638.129,12.355,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,18741,19111,,,,
Poppy,2024-12-25 17:40:01.174,,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0.0,1402.475,1480.342,29.970,No focal subject,171.025,interacting with tupperware,Not defined,,STATE,641.168,643.071,1.903,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,19202,19259,,,,
Poppy,2024-12-25 17:40:01.174,,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0.0,1402.475,1480.342,29.970,No focal subject,171.025,looking at owner,Not defined,,POINT,644.674,644.674,NA,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,19307,19307,,,,
Poppy,2024-12-25 17:40:01.174,,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0.0,1402.475,1480.342,29.970,No focal subject,171.025,looking at owner,Not defined,,POINT,677.463,677.463,NA,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,20289,20289,,,,
Poppy,2024-12-25 17:40:01.174,,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0.0,1402.475,1480.342,29.970,No focal subject,171.025,End,Not defined,T2,POINT,694.793,694.793,NA,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,20808,20808,,,,
Poppy,2024-12-25 17:40:01.174,,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0.0,1402.475,1480.342,29.970,No focal subject,171.025,Start,Not defined,T3,POINT,761.641,761.641,NA,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,22810,22810,,,,
Poppy,2024-12-25 17:40:01.174,,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0.0,1402.475,1480.342,29.970,No focal subject,171.025,interacting with tupperware,Not defined,,STATE,761.641,762.710,1.069,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,22810,22842,,,,
Poppy,2024-12-25 17:40:01.174,,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0.0,1402.475,1480.342,29.970,No focal subject,171.025,looking at owner,Not defined,,POINT,763.678,763.678,NA,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,22871,22871,,,,
Poppy,2024-12-25 17:40:01.174,,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0.0,1402.475,1480.342,29.970,No focal subject,171.025,interacting with tupperware,Not defined,,STATE,767.418,770.990,3.572,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,22983,23090,,,,
Poppy,2024-12-25 17:40:01.174,,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0.0,1402.475,1480.342,29.970,No focal subject,171.025,interacting with tupperware,Not defined,,STATE,772.159,775.698,3.539,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,23125,23231,,,,
Poppy,2024-12-25 17:40:01.174,,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0.0,1402.475,1480.342,29.970,No focal subject,171.025,interacting with tupperware,Not defined,,STATE,777.168,781.141,3.973,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,23275,23394,,,,
Poppy,2024-12-25 17:40:01.174,,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0.0,1402.475,1480.342,29.970,No focal subject,171.025,looking at owner,Not defined,,POINT,819.073,819.073,NA,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,24530,24530,,,,
Poppy,2024-12-25 17:40:01.174,,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0.0,1402.475,1480.342,29.970,No focal subject,171.025,interacting with tupperware,Not defined,,STATE,821.310,831.060,9.750,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,24597,24889,,,,
Poppy,2024-12-25 17:40:01.174,,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0.0,1402.475,1480.342,29.970,No focal subject,171.025,interacting with tupperware,Not defined,,STATE,832.396,833.398,1.002,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,24929,24959,,,,
Poppy,2024-12-25 17:40:01.174,,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0.0,1402.475,1480.342,29.970,No focal subject,171.025,looking at owner,Not defined,,POINT,842.212,842.212,NA,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,25223,25223,,,,
Poppy,2024-12-25 17:40:01.174,,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0.0,1402.475,1480.342,29.970,No focal subject,171.025,End,Not defined,T3,POINT,941.650,941.650,NA,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,28201,28201,,,,
Poppy,2024-12-25 17:40:01.174,,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0.0,1402.475,1480.342,29.970,No focal subject,171.025,Start,Not defined,T4,POINT,1010.702,1010.702,NA,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,30269,30269,,,,
Poppy,2024-12-25 17:40:01.174,,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0.0,1402.475,1480.342,29.970,No focal subject,171.025,interacting with tupperware,Not defined,,STATE,1010.702,1015.577,4.875,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,30269,30415,,,,
Poppy,2024-12-25 17:40:01.174,,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0.0,1402.475,1480.342,29.970,No focal subject,171.025,looking at owner,Not defined,,POINT,1016.211,1016.211,NA,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,30434,30434,,,,
Poppy,2024-12-25 17:40:01.174,,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0.0,1402.475,1480.342,29.970,No focal subject,171.025,interacting with tupperware,Not defined,,STATE,1021.353,1024.459,3.106,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,30588,30681,,,,
Poppy,2024-12-25 17:40:01.174,,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0.0,1402.475,1480.342,29.970,No focal subject,171.025,interacting with tupperware,Not defined,,STATE,1027.264,1029.868,2.604,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,30765,30843,,,,
Poppy,2024-12-25 17:40:01.174,,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0.0,1402.475,1480.342,29.970,No focal subject,171.025,looking at owner,Not defined,,POINT,1030.770,1030.770,NA,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,30870,30870,,,,
Poppy,2024-12-25 17:40:01.174,,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0.0,1402.475,1480.342,29.970,No focal subject,171.025,interacting with tupperware,Not defined,,STATE,1034.710,1037.080,2.370,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,30988,31059,,,,
Poppy,2024-12-25 17:40:01.174,,Media file,player #1:VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,0.0,1402.475,1480.342,29.970,No focal subject,171.025,interacting with tupperware,Not defined,,STATE,1042.657,1042.991,0.334,VIDEO\20220710_ImpossibleTask_Poppy_Camera1.mp4,31226,31236,,,,
