Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Modifier #1,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
Dewey,2024-12-25 19:49:30.019,,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0.0,1079.657,1156.293,30.000,No focal subject,48.667,looking at owner,Not defined,,POINT,147.008,147.008,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,4410,4410,,,,
Dewey,2024-12-25 19:49:30.019,,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0.0,1079.657,1156.293,30.000,No focal subject,48.667,bark/whine vocalization,Not defined,,POINT,170.442,170.442,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,5113,5113,,,,
Dewey,2024-12-25 19:49:30.019,,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0.0,1079.657,1156.293,30.000,No focal subject,48.667,looking at owner,Not defined,,POINT,178.110,178.110,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,5343,5343,,,,
Dewey,2024-12-25 19:49:30.019,,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0.0,1079.657,1156.293,30.000,No focal subject,48.667,bark/whine vocalization,Not defined,,POINT,180.277,180.277,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,5408,5408,,,,
Dewey,2024-12-25 19:49:30.019,,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0.0,1079.657,1156.293,30.000,No focal subject,48.667,bark/whine vocalization,Not defined,,POINT,188.043,188.043,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,5641,5641,,,,
Dewey,2024-12-25 19:49:30.019,,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0.0,1079.657,1156.293,30.000,No focal subject,48.667,bark/whine vocalization,Not defined,,POINT,192.177,192.177,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,5765,5765,,,,
Dewey,2024-12-25 19:49:30.019,,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0.0,1079.657,1156.293,30.000,No focal subject,48.667,looking at owner,Not defined,,POINT,199.310,199.310,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,5979,5979,,,,
Dewey,2024-12-25 19:49:30.019,,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0.0,1079.657,1156.293,30.000,No focal subject,48.667,bark/whine vocalization,Not defined,,POINT,203.410,203.410,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,6102,6102,,,,
Dewey,2024-12-25 19:49:30.019,,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0.0,1079.657,1156.293,30.000,No focal subject,48.667,bark/whine vocalization,Not defined,,POINT,212.712,212.712,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,6381,6381,,,,
Dewey,2024-12-25 19:49:30.019,,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0.0,1079.657,1156.293,30.000,No focal subject,48.667,End,Not defined,T1,POINT,229.878,229.878,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,6896,6896,,,,
Dewey,2024-12-25 19:49:30.019,,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0.0,1079.657,1156.293,30.000,No focal subject,48.667,Start,Not defined,T2,POINT,291.015,291.015,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,8730,8730,,,,
Dewey,2024-12-25 19:49:30.019,,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0.0,1079.657,1156.293,30.000,No focal subject,48.667,bark/whine vocalization,Not defined,,POINT,302.083,302.083,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,9062,9062,,,,
Dewey,2024-12-25 19:49:30.019,,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0.0,1079.657,1156.293,30.000,No focal subject,48.667,interacting with tupperware,Not defined,,STATE,311.117,314.983,3.866,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,9333,9449,,,,
Dewey,2024-12-25 19:49:30.019,,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0.0,1079.657,1156.293,30.000,No focal subject,48.667,looking at owner,Not defined,,POINT,320.583,320.583,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,9617,9617,,,,
Dewey,2024-12-25 19:49:30.019,,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0.0,1079.657,1156.293,30.000,No focal subject,48.667,heavily breathing,Not defined,,POINT,321.050,321.050,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,9631,9631,,,,
Dewey,2024-12-25 19:49:30.019,,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0.0,1079.657,1156.293,30.000,No focal subject,48.667,bark/whine vocalization,Not defined,,POINT,327.750,327.750,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,9832,9832,,,,
Dewey,2024-12-25 19:49:30.019,,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0.0,1079.657,1156.293,30.000,No focal subject,48.667,bark/whine vocalization,Not defined,,POINT,329.517,329.517,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,9885,9885,,,,
Dewey,2024-12-25 19:49:30.019,,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0.0,1079.657,1156.293,30.000,No focal subject,48.667,bark/whine vocalization,Not defined,,POINT,332.818,332.818,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,9984,9984,,,,
Dewey,2024-12-25 19:49:30.019,,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0.0,1079.657,1156.293,30.000,No focal subject,48.667,bark/whine vocalization,Not defined,,POINT,342.618,342.618,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,10278,10278,,,,
Dewey,2024-12-25 19:49:30.019,,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0.0,1079.657,1156.293,30.000,No focal subject,48.667,bark/whine vocalization,Not defined,,POINT,358.152,358.152,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,10744,10744,,,,
Dewey,2024-12-25 19:49:30.019,,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0.0,1079.657,1156.293,30.000,No focal subject,48.667,bark/whine vocalization,Not defined,,POINT,374.487,374.487,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,11234,11234,,,,
Dewey,2024-12-25 19:49:30.019,,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0.0,1079.657,1156.293,30.000,No focal subject,48.667,heavily breathing,Not defined,,POINT,374.520,374.520,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,11235,11235,,,,
Dewey,2024-12-25 19:49:30.019,,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0.0,1079.657,1156.293,30.000,No focal subject,48.667,looking at owner,Not defined,,POINT,378.187,378.187,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,11345,11345,,,,
Dewey,2024-12-25 19:49:30.019,,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0.0,1079.657,1156.293,30.000,No focal subject,48.667,bark/whine vocalization,Not defined,,POINT,379.387,379.387,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,11381,11381,,,,
Dewey,2024-12-25 19:49:30.019,,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0.0,1079.657,1156.293,30.000,No focal subject,48.667,looking at owner,Not defined,,POINT,385.020,385.020,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,11550,11550,,,,
Dewey,2024-12-25 19:49:30.019,,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0.0,1079.657,1156.293,30.000,No focal subject,48.667,bark/whine vocalization,Not defined,,POINT,388.887,388.887,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,11666,11666,,,,
Dewey,2024-12-25 19:49:30.019,,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0.0,1079.657,1156.293,30.000,No focal subject,48.667,bark/whine vocalization,Not defined,,POINT,399.455,399.455,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,11983,11983,,,,
Dewey,2024-12-25 19:49:30.019,,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0.0,1079.657,1156.293,30.000,No focal subject,48.667,bark/whine vocalization,Not defined,,POINT,403.422,403.422,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,12102,12102,,,,
Dewey,2024-12-25 19:49:30.019,,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0.0,1079.657,1156.293,30.000,No focal subject,48.667,bark/whine vocalization,Not defined,,POINT,406.488,406.488,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,12194,12194,,,,
Dewey,2024-12-25 19:49:30.019,,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0.0,1079.657,1156.293,30.000,No focal subject,48.667,bark/whine vocalization,Not defined,,POINT,409.022,409.022,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,12270,12270,,,,
Dewey,2024-12-25 19:49:30.019,,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0.0,1079.657,1156.293,30.000,No focal subject,48.667,bark/whine vocalization,Not defined,,POINT,416.622,416.622,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,12498,12498,,,,
Dewey,2024-12-25 19:49:30.019,,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0.0,1079.657,1156.293,30.000,No focal subject,48.667,bark/whine vocalization,Not defined,,POINT,417.188,417.188,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,12515,12515,,,,
Dewey,2024-12-25 19:49:30.019,,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0.0,1079.657,1156.293,30.000,No focal subject,48.667,bark/whine vocalization,Not defined,,POINT,419.855,419.855,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,12595,12595,,,,
Dewey,2024-12-25 19:49:30.019,,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0.0,1079.657,1156.293,30.000,No focal subject,48.667,bark/whine vocalization,Not defined,,POINT,422.188,422.188,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,12665,12665,,,,
Dewey,2024-12-25 19:49:30.019,,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0.0,1079.657,1156.293,30.000,No focal subject,48.667,bark/whine vocalization,Not defined,,POINT,422.555,422.555,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,12676,12676,,,,
Dewey,2024-12-25 19:49:30.019,,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0.0,1079.657,1156.293,30.000,No focal subject,48.667,bark/whine vocalization,Not defined,,POINT,433.590,433.590,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,13007,13007,,,,
Dewey,2024-12-25 19:49:30.019,,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0.0,1079.657,1156.293,30.000,No focal subject,48.667,looking at owner,Not defined,,POINT,435.523,435.523,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,13065,13065,,,,
Dewey,2024-12-25 19:49:30.019,,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0.0,1079.657,1156.293,30.000,No focal subject,48.667,looking at owner,Not defined,,POINT,441.390,441.390,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,13241,13241,,,,
Dewey,2024-12-25 19:49:30.019,,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0.0,1079.657,1156.293,30.000,No focal subject,48.667,bark/whine vocalization,Not defined,,POINT,444.790,444.790,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,13343,13343,,,,
Dewey,2024-12-25 19:49:30.019,,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0.0,1079.657,1156.293,30.000,No focal subject,48.667,bark/whine vocalization,Not defined,,POINT,448.257,448.257,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,13447,13447,,,,
Dewey,2024-12-25 19:49:30.019,,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0.0,1079.657,1156.293,30.000,No focal subject,48.667,bark/whine vocalization,Not defined,,POINT,448.657,448.657,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,13459,13459,,,,
Dewey,2024-12-25 19:49:30.019,,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0.0,1079.657,1156.293,30.000,No focal subject,48.667,bark/whine vocalization,Not defined,,POINT,451.257,451.257,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,13537,13537,,,,
Dewey,2024-12-25 19:49:30.019,,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0.0,1079.657,1156.293,30.000,No focal subject,48.667,bark/whine vocalization,Not defined,,POINT,456.657,456.657,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,13699,13699,,,,
Dewey,2024-12-25 19:49:30.019,,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0.0,1079.657,1156.293,30.000,No focal subject,48.667,End,Not defined,T2,POINT,471.025,471.025,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,14130,14130,,,,
Dewey,2024-12-25 19:49:30.019,,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0.0,1079.657,1156.293,30.000,No focal subject,48.667,Start,Not defined,T3,POINT,508.727,508.727,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,15261,15261,,,,
Dewey,2024-12-25 19:49:30.019,,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0.0,1079.657,1156.293,30.000,No focal subject,48.667,interacting with tupperware,Not defined,,STATE,510.960,514.460,3.500,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,15328,15433,,,,
Dewey,2024-12-25 19:49:30.019,,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0.0,1079.657,1156.293,30.000,No focal subject,48.667,looking at owner,Not defined,,POINT,517.060,517.060,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,15511,15511,,,,
Dewey,2024-12-25 19:49:30.019,,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0.0,1079.657,1156.293,30.000,No focal subject,48.667,interacting with tupperware,Not defined,,STATE,523.195,527.595,4.400,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,15695,15827,,,,
Dewey,2024-12-25 19:49:30.019,,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0.0,1079.657,1156.293,30.000,No focal subject,48.667,bark/whine vocalization,Not defined,,POINT,524.162,524.162,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,15724,15724,,,,
Dewey,2024-12-25 19:49:30.019,,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0.0,1079.657,1156.293,30.000,No focal subject,48.667,interacting with tupperware,Not defined,,STATE,530.362,532.462,2.100,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,15910,15973,,,,
Dewey,2024-12-25 19:49:30.019,,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0.0,1079.657,1156.293,30.000,No focal subject,48.667,bark/whine vocalization,Not defined,,POINT,532.462,532.462,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,15973,15973,,,,
Dewey,2024-12-25 19:49:30.019,,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0.0,1079.657,1156.293,30.000,No focal subject,48.667,looking at owner,Not defined,,POINT,534.762,534.762,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,16042,16042,,,,
Dewey,2024-12-25 19:49:30.019,,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0.0,1079.657,1156.293,30.000,No focal subject,48.667,bark/whine vocalization,Not defined,,POINT,535.362,535.362,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,16060,16060,,,,
Dewey,2024-12-25 19:49:30.019,,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0.0,1079.657,1156.293,30.000,No focal subject,48.667,bark/whine vocalization,Not defined,,POINT,542.762,542.762,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,16282,16282,,,,
Dewey,2024-12-25 19:49:30.019,,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0.0,1079.657,1156.293,30.000,No focal subject,48.667,looking at owner,Not defined,,POINT,543.095,543.095,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,16292,16292,,,,
Dewey,2024-12-25 19:49:30.019,,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0.0,1079.657,1156.293,30.000,No focal subject,48.667,looking at owner,Not defined,,POINT,544.395,544.395,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,16331,16331,,,,
Dewey,2024-12-25 19:49:30.019,,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0.0,1079.657,1156.293,30.000,No focal subject,48.667,nudging/scratching/paw owner,Not defined,,POINT,551.628,551.628,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,16548,16548,,,,
Dewey,2024-12-25 19:49:30.019,,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0.0,1079.657,1156.293,30.000,No focal subject,48.667,bark/whine vocalization,Not defined,,POINT,554.197,554.197,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,16625,16625,,,,
Dewey,2024-12-25 19:49:30.019,,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0.0,1079.657,1156.293,30.000,No focal subject,48.667,bark/whine vocalization,Not defined,,POINT,556.397,556.397,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,16691,16691,,,,
Dewey,2024-12-25 19:49:30.019,,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0.0,1079.657,1156.293,30.000,No focal subject,48.667,bark/whine vocalization,Not defined,,POINT,562.397,562.397,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,16871,16871,,,,
Dewey,2024-12-25 19:49:30.019,,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0.0,1079.657,1156.293,30.000,No focal subject,48.667,looking at owner,Not defined,,POINT,567.463,567.463,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,17023,17023,,,,
Dewey,2024-12-25 19:49:30.019,,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0.0,1079.657,1156.293,30.000,No focal subject,48.667,looking at owner,Not defined,,POINT,570.730,570.730,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,17121,17121,,,,
Dewey,2024-12-25 19:49:30.019,,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0.0,1079.657,1156.293,30.000,No focal subject,48.667,bark/whine vocalization,Not defined,,POINT,575.097,575.097,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,17252,17252,,,,
Dewey,2024-12-25 19:49:30.019,,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0.0,1079.657,1156.293,30.000,No focal subject,48.667,looking at owner,Not defined,,POINT,582.630,582.630,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,17477,17477,,,,
Dewey,2024-12-25 19:49:30.019,,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0.0,1079.657,1156.293,30.000,No focal subject,48.667,bark/whine vocalization,Not defined,,POINT,584.230,584.230,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,17525,17525,,,,
Dewey,2024-12-25 19:49:30.019,,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0.0,1079.657,1156.293,30.000,No focal subject,48.667,looking at owner,Not defined,,POINT,591.632,591.632,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,17748,17748,,,,
Dewey,2024-12-25 19:49:30.019,,Media file,player #1:VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,0.0,1079.657,1156.293,30.000,No focal subject,48.667,bark/whine vocalization,Not defined,,POINT,593.598,593.598,NA,VIDEO\2022-09-05_ImpossibleTask_Dewey_Camera1.MOV,17807,17807,,,,
