Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Modifier #1,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,interacting with tupperware,Not defined,,STATE,47.940,48.240,0.300,VIDEO\Mokai.mp4,1438,1447,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,soundboard press,Not defined,,POINT,56.408,56.408,NA,VIDEO\Mokai.mp4,1692,1692,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,looking at owner,Not defined,,POINT,56.808,56.808,NA,VIDEO\Mokai.mp4,1704,1704,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,looking at owner,Not defined,,POINT,61.575,61.575,NA,VIDEO\Mokai.mp4,1847,1847,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,bark/whine vocalization,Not defined,,POINT,62.777,62.777,NA,VIDEO\Mokai.mp4,1883,1883,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,bark/whine vocalization,Not defined,,POINT,71.010,71.010,NA,VIDEO\Mokai.mp4,2130,2130,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,bark/whine vocalization,Not defined,,POINT,71.510,71.510,NA,VIDEO\Mokai.mp4,2145,2145,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,looking at owner,Not defined,,POINT,72.677,72.677,NA,VIDEO\Mokai.mp4,2180,2180,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,alternating gaze,Not defined,,STATE,72.677,104.315,31.638,VIDEO\Mokai.mp4,2180,3129,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,looking at owner,Not defined,,POINT,103.648,103.648,NA,VIDEO\Mokai.mp4,3109,3109,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,looking at the tupperware,Not defined,,POINT,104.082,104.082,NA,VIDEO\Mokai.mp4,3122,3122,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,looking at owner,Not defined,,POINT,104.248,104.248,NA,VIDEO\Mokai.mp4,3127,3127,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,looking at owner,Not defined,,POINT,115.017,115.017,NA,VIDEO\Mokai.mp4,3450,3450,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,looking at owner,Not defined,,POINT,116.017,116.017,NA,VIDEO\Mokai.mp4,3480,3480,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,looking at owner,Not defined,,POINT,119.952,119.952,NA,VIDEO\Mokai.mp4,3598,3598,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,alternating gaze,Not defined,,STATE,119.952,131.187,11.235,VIDEO\Mokai.mp4,3598,3935,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,looking at the tupperware,Not defined,,POINT,121.252,121.252,NA,VIDEO\Mokai.mp4,3637,3637,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,looking at owner,Not defined,,POINT,130.953,130.953,NA,VIDEO\Mokai.mp4,3928,3928,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,End,Not defined,T1,POINT,205.463,205.463,NA,VIDEO\Mokai.mp4,6163,6163,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,Start,Not defined,T2,POINT,269.473,269.473,NA,VIDEO\Mokai.mp4,8083,8083,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,interacting with tupperware,Not defined,,STATE,271.607,273.640,2.033,VIDEO\Mokai.mp4,8147,8208,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,looking at owner,Not defined,,POINT,274.373,274.373,NA,VIDEO\Mokai.mp4,8230,8230,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,positioning in front of owner,Not defined,,POINT,276.107,276.107,NA,VIDEO\Mokai.mp4,8282,8282,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,looking at owner,Not defined,,POINT,277.873,277.873,NA,VIDEO\Mokai.mp4,8335,8335,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,soundboard press,Not defined,,POINT,277.940,277.940,NA,VIDEO\Mokai.mp4,8337,8337,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,positioning in front of owner,Not defined,,POINT,280.342,280.342,NA,VIDEO\Mokai.mp4,8409,8409,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,soundboard press,Not defined,,POINT,286.442,286.442,NA,VIDEO\Mokai.mp4,8592,8592,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,looking at owner,Not defined,,POINT,286.542,286.542,NA,VIDEO\Mokai.mp4,8595,8595,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,looking at owner,Not defined,,POINT,287.642,287.642,NA,VIDEO\Mokai.mp4,8628,8628,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,looking at owner,Not defined,,POINT,290.610,290.610,NA,VIDEO\Mokai.mp4,8717,8717,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,bark/whine vocalization,Not defined,,POINT,290.643,290.643,NA,VIDEO\Mokai.mp4,8718,8718,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,bark/whine vocalization,Not defined,,POINT,291.277,291.277,NA,VIDEO\Mokai.mp4,8737,8737,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,looking at owner,Not defined,,POINT,330.515,330.515,NA,VIDEO\Mokai.mp4,9914,9914,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,alternating gaze,Not defined,,STATE,330.515,344.917,14.402,VIDEO\Mokai.mp4,9914,10346,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,looking at the tupperware,Not defined,,POINT,331.682,331.682,NA,VIDEO\Mokai.mp4,9949,9949,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,looking at owner,Not defined,,POINT,333.048,333.048,NA,VIDEO\Mokai.mp4,9990,9990,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,looking at the tupperware,Not defined,,POINT,335.017,335.017,NA,VIDEO\Mokai.mp4,10049,10049,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,looking at owner,Not defined,,POINT,336.283,336.283,NA,VIDEO\Mokai.mp4,10087,10087,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,looking at the tupperware,Not defined,,POINT,338.750,338.750,NA,VIDEO\Mokai.mp4,10161,10161,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,looking at owner,Not defined,,POINT,341.317,341.317,NA,VIDEO\Mokai.mp4,10238,10238,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,looking at the tupperware,Not defined,,POINT,341.550,341.550,NA,VIDEO\Mokai.mp4,10245,10245,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,looking at owner,Not defined,,POINT,377.055,377.055,NA,VIDEO\Mokai.mp4,11310,11310,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,looking at owner,Not defined,,POINT,382.123,382.123,NA,VIDEO\Mokai.mp4,11462,11462,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,bark/whine vocalization,Not defined,,POINT,412.393,412.393,NA,VIDEO\Mokai.mp4,12370,12370,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,bark/whine vocalization,Not defined,,POINT,413.960,413.960,NA,VIDEO\Mokai.mp4,12417,12417,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,looking at owner,Not defined,,POINT,449.400,449.400,NA,VIDEO\Mokai.mp4,13480,13480,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,End,Not defined,T2,POINT,449.467,449.467,NA,VIDEO\Mokai.mp4,13482,13482,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,Start,Not defined,T3,POINT,509.542,509.542,NA,VIDEO\Mokai.mp4,15284,15284,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,interacting with tupperware,Not defined,,STATE,509.542,510.642,1.100,VIDEO\Mokai.mp4,15284,15317,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,interacting with tupperware,Not defined,,STATE,512.275,514.542,2.267,VIDEO\Mokai.mp4,15366,15434,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,positioning in front of owner,Not defined,,POINT,518.677,518.677,NA,VIDEO\Mokai.mp4,15558,15558,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,looking at owner,Not defined,,POINT,521.810,521.810,NA,VIDEO\Mokai.mp4,15652,15652,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,soundboard press,Not defined,,POINT,521.910,521.910,NA,VIDEO\Mokai.mp4,15655,15655,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,interacting with tupperware,Not defined,,STATE,527.143,528.845,1.702,VIDEO\Mokai.mp4,15812,15863,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,interacting with tupperware,Not defined,,STATE,529.478,531.312,1.834,VIDEO\Mokai.mp4,15882,15937,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,looking at owner,Not defined,,POINT,540.547,540.547,NA,VIDEO\Mokai.mp4,16214,16214,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,alternating gaze,Not defined,,STATE,540.547,579.718,39.171,VIDEO\Mokai.mp4,16214,17389,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,looking at the tupperware,Not defined,,POINT,541.880,541.880,NA,VIDEO\Mokai.mp4,16254,16254,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,looking at owner,Not defined,,POINT,542.580,542.580,NA,VIDEO\Mokai.mp4,16275,16275,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,looking at the tupperware,Not defined,,POINT,544.213,544.213,NA,VIDEO\Mokai.mp4,16324,16324,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,looking at owner,Not defined,,POINT,545.247,545.247,NA,VIDEO\Mokai.mp4,16355,16355,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,bark/whine vocalization,Not defined,,POINT,546.480,546.480,NA,VIDEO\Mokai.mp4,16392,16392,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,heavily breathing,Not defined,,POINT,546.480,546.480,NA,VIDEO\Mokai.mp4,16392,16392,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,looking at the tupperware,Not defined,,POINT,546.680,546.680,NA,VIDEO\Mokai.mp4,16398,16398,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,looking at owner,Not defined,,POINT,548.013,548.013,NA,VIDEO\Mokai.mp4,16438,16438,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,looking at the tupperware,Not defined,,POINT,549.247,549.247,NA,VIDEO\Mokai.mp4,16475,16475,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,looking at owner,Not defined,,POINT,550.782,550.782,NA,VIDEO\Mokai.mp4,16521,16521,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,looking at the tupperware,Not defined,,POINT,551.248,551.248,NA,VIDEO\Mokai.mp4,16535,16535,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,looking at owner,Not defined,,POINT,552.248,552.248,NA,VIDEO\Mokai.mp4,16565,16565,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,looking at the tupperware,Not defined,,POINT,552.748,552.748,NA,VIDEO\Mokai.mp4,16580,16580,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,looking at owner,Not defined,,POINT,554.248,554.248,NA,VIDEO\Mokai.mp4,16625,16625,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,looking at the tupperware,Not defined,,POINT,554.882,554.882,NA,VIDEO\Mokai.mp4,16644,16644,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,looking at owner,Not defined,,POINT,557.282,557.282,NA,VIDEO\Mokai.mp4,16716,16716,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,looking at the tupperware,Not defined,,POINT,558.448,558.448,NA,VIDEO\Mokai.mp4,16751,16751,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,looking at owner,Not defined,,POINT,563.617,563.617,NA,VIDEO\Mokai.mp4,16906,16906,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,looking at the tupperware,Not defined,,POINT,566.017,566.017,NA,VIDEO\Mokai.mp4,16978,16978,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,looking at owner,Not defined,,POINT,571.750,571.750,NA,VIDEO\Mokai.mp4,17150,17150,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,looking at owner,Not defined,,POINT,573.885,573.885,NA,VIDEO\Mokai.mp4,17214,17214,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,looking at the tupperware,Not defined,,POINT,574.818,574.818,NA,VIDEO\Mokai.mp4,17242,17242,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,looking at owner,Not defined,,POINT,577.785,577.785,NA,VIDEO\Mokai.mp4,17332,17332,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,lip licking,Not defined,,POINT,578.852,578.852,NA,VIDEO\Mokai.mp4,17363,17363,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,bark/whine vocalization,Not defined,,POINT,599.755,599.755,NA,VIDEO\Mokai.mp4,17990,17990,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,looking at owner,Not defined,,POINT,637.793,637.793,NA,VIDEO\Mokai.mp4,19131,19131,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,alternating gaze,Not defined,,STATE,637.793,641.428,3.635,VIDEO\Mokai.mp4,19131,19240,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,looking at the tupperware,Not defined,,POINT,638.327,638.327,NA,VIDEO\Mokai.mp4,19147,19147,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,looking at owner,Not defined,,POINT,639.327,639.327,NA,VIDEO\Mokai.mp4,19177,19177,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,looking at the tupperware,Not defined,,POINT,640.527,640.527,NA,VIDEO\Mokai.mp4,19213,19213,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,looking at owner,Not defined,,POINT,666.832,666.832,NA,VIDEO\Mokai.mp4,20002,20002,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,looking at owner,Not defined,,POINT,677.067,677.067,NA,VIDEO\Mokai.mp4,20309,20309,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,End,Not defined,T3,POINT,689.568,689.568,NA,VIDEO\Mokai.mp4,20684,20684,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,Start,Not defined,T4,POINT,735.842,735.842,NA,VIDEO\Mokai.mp4,22072,22072,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,interacting with tupperware,Not defined,,STATE,735.842,737.408,1.566,VIDEO\Mokai.mp4,22072,22119,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,interacting with tupperware,Not defined,,STATE,740.142,741.175,1.033,VIDEO\Mokai.mp4,22201,22232,,,,
Mokai,2024-12-25 19:04:00.992,,Media file,player #1:VIDEO\Mokai.mp4,0.0,1126.433,1246.048,30.000,No focal subject,138.781,looking at owner,Not defined,,POINT,744.043,744.043,NA,VIDEO\Mokai.mp4,22318,22318,,,,
