Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Modifier #1,Original_BehaviorType,Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop,Time,Behavior type,Stop (s).x
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,2426,2445,NA,NA,NA,NA,80.91,START,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,2426,2445,NA,NA,NA,NA,81.543,STOP,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,2525,2608,NA,NA,NA,NA,84.212,START,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,2525,2608,NA,NA,NA,NA,86.98,STOP,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,looking at owner,Not defined,NA,NA,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,2913,2913,NA,NA,NA,NA,97.152,POINT,97.152
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,looking at owner,Not defined,NA,NA,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,3471,3471,NA,NA,NA,NA,115.762,POINT,115.762
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,alternating gaze,Not defined,NA,NA,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,3682,4171,NA,NA,NA,NA,122.8,POINT,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,looking at owner,Not defined,NA,NA,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,4342,4342,NA,NA,NA,NA,144.812,POINT,144.812
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,looking at owner,Not defined,NA,NA,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,4463,4463,NA,NA,NA,NA,148.847,POINT,148.847
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,looking at owner,Not defined,NA,NA,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,5945,5945,NA,NA,NA,NA,198.273,POINT,198.273
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,alternating gaze,Not defined,NA,NA,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,6073,6135,NA,NA,NA,NA,202.542,POINT,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,looking at owner,Not defined,NA,NA,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,6188,6188,NA,NA,NA,NA,206.378,POINT,206.378
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,8370,8527,NA,NA,NA,NA,279.15,START,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,8370,8527,NA,NA,NA,NA,284.387,STOP,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,8557,8689,NA,NA,NA,NA,285.353,START,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,8557,8689,NA,NA,NA,NA,289.79,STOP,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,8738,8891,NA,NA,NA,NA,291.423,START,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,8738,8891,NA,NA,NA,NA,296.527,STOP,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,alternating gaze,Not defined,NA,NA,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,8906,9013,NA,NA,NA,NA,297.027,POINT,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,9191,9347,NA,NA,NA,NA,306.532,START,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,9191,9347,NA,NA,NA,NA,311.735,STOP,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,9381,9385,NA,NA,NA,NA,312.868,START,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,9381,9385,NA,NA,NA,NA,313.002,STOP,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,9419,9536,NA,NA,NA,NA,314.135,START,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,9419,9536,NA,NA,NA,NA,318.038,STOP,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,9578,9611,NA,NA,NA,NA,319.438,START,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,9578,9611,NA,NA,NA,NA,320.572,STOP,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,9634,9889,NA,NA,NA,NA,321.307,START,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,9634,9889,NA,NA,NA,NA,329.843,STOP,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,9993,10046,NA,NA,NA,NA,333.28,START,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,9993,10046,NA,NA,NA,NA,335.08,STOP,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,10320,11041,NA,NA,NA,NA,344.185,START,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,10320,11041,NA,NA,NA,NA,368.265,STOP,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,11138,11296,NA,NA,NA,NA,371.5,START,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,11138,11296,NA,NA,NA,NA,376.77,STOP,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,alternating gaze,Not defined,NA,NA,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,13084,13308,NA,NA,NA,NA,436.402,POINT,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,looking at owner,Not defined,NA,NA,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,13507,13507,NA,NA,NA,NA,450.508,POINT,450.508
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,15466,15484,NA,NA,NA,NA,515.845,START,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,15466,15484,NA,NA,NA,NA,516.445,STOP,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,15550,15558,NA,NA,NA,NA,518.645,START,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,15550,15558,NA,NA,NA,NA,518.913,STOP,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,15581,15584,NA,NA,NA,NA,519.68,START,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,15581,15584,NA,NA,NA,NA,519.78,STOP,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,15607,15630,NA,NA,NA,NA,520.547,START,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,15607,15630,NA,NA,NA,NA,521.313,STOP,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,15771,15811,NA,NA,NA,NA,526.017,START,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,15771,15811,NA,NA,NA,NA,527.35,STOP,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,15859,15928,NA,NA,NA,NA,528.952,START,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,15859,15928,NA,NA,NA,NA,531.253,STOP,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,15997,17018,NA,NA,NA,NA,533.553,START,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,15997,17018,NA,NA,NA,NA,567.605,STOP,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,17112,17169,NA,NA,NA,NA,570.74,START,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,17112,17169,NA,NA,NA,NA,572.642,STOP,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,17247,17348,NA,NA,NA,NA,575.243,START,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,17247,17348,NA,NA,NA,NA,578.612,STOP,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,17393,17456,NA,NA,NA,NA,580.112,START,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,17393,17456,NA,NA,NA,NA,582.213,STOP,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,17691,18135,NA,NA,NA,NA,590.05,START,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,17691,18135,NA,NA,NA,NA,604.858,STOP,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,looking at owner,Not defined,NA,NA,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,18152,18152,NA,NA,NA,NA,605.425,POINT,605.425
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,looking at owner,Not defined,NA,NA,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,18250,18250,NA,NA,NA,NA,608.695,POINT,608.695
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,looking at owner,Not defined,NA,NA,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,18754,18754,NA,NA,NA,NA,625.503,POINT,625.503
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,looking at owner,Not defined,NA,NA,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,18884,18884,NA,NA,NA,NA,629.805,POINT,629.805
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,looking at owner,Not defined,NA,NA,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,19061,19061,NA,NA,NA,NA,635.742,POINT,635.742
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,22483,22492,NA,NA,NA,NA,749.872,START,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,22483,22492,NA,NA,NA,NA,750.172,STOP,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,22501,22508,NA,NA,NA,NA,750.472,START,NA
Remi,2024-12-25T15:32:16Z,NA,Media file,player #1:VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,0,1133.704,1183.43,29.97,No focal subject,275.798,interacting with tupperware,Not defined,NA,STATE,VIDEO\20220623_ImpossibleTask_Remi_Camera1.MOV,22501,22508,NA,NA,NA,NA,750.705,STOP,NA
